0.0001098,0.97089,2.198,0.139,0.108,1.0732,0,12.984,83,1
2.2049e-06,0.97089,1.998,0.147,0.129,1.1584,0,15.772,83,1
9.9854e-07,0.97089,1.985,0.162,0.11,1.2587,0,16.82,83,1
5.1735e-06,0.97089,1.686,0.1257,0.074,0.43455,0,14.907,84,1
2.5852e-07,0.97089,1.998,0.1366,0.094,1.3089,1,15.694,85,1
8.3362e-06,0.97089,1.999,0.13,0.104,0.96285,0,14.9,86,1
4.1817e-05,0.97089,1.24,0.0965,0.059,0.80739,0,12.957,87,1
0.00021265,0.97089,1.587,0.1063,0.08,0.7773,0,13.293,88,1
8.2413e-05,0.97089,1.997,0.1325,0.1,1.0331,0,14.962,88,1
9.8638e-05,0.97089,1.587,0.1027,0.08,0.76727,0,14.392,88,1
1.5478e-05,0.97089,1.997,0.1243,0.066,0.44752,0,18.183,88,1
0.00022183,0.97089,1.598,0.106,0.079,0.8776,0,13.664,89,1
0.0006353,0.97089,2.188,0.1795,0.11,0.77181,0,12.739,89,1
0.00027374,0.97089,1.998,0.1355,0.12,1.018,0,14.04,89,1
8.4411e-05,0.97089,1.461,0.1175,0.074,0.38591,0,15.407,89,1
0.0049269,0.97089,1.995,0.14,0.085,0.50265,0,9.018,90,1
0.000236,0.97089,1.995,0.1245,0.066,0.49617,0,12.405,90,1
2.6295e-05,0.97089,1.299,0.0915,0.063,0.80238,0,14.107,90,1
6.8965e-06,0.97089,1.984,0.1275,0.11,0.86757,0,18.187,91,1
7.4013e-05,0.97089,2.393,0.1495,0.125,1.1685,0,14.581,91,1
0.0037609,0.97089,2.496,0.159,0.12,0.60318,0,10.198,91,1
1.4493e-05,0.97089,1.781,0.134,0.132,0.98792,1,15.185,91,1
0.00028451,0.97089,1.39,0.1067,0.055,0.90267,0,10.649,91,1
0.00056412,0.97089,1.896,0.1259,0.081,0.43779,0,10.891,91,1
1.6512e-05,0.97089,1.39,0.1095,0.074,0.85252,0,13.556,91,1
1.3722e-06,0.97089,1.595,0.125,0.075,0.97288,0,17.038,91,1
0.0052148,0.97089,1.896,0.1392,0.085,0.54157,0,9.5992,91,1
0.00031715,0.97089,1.896,0.1496,0.096,0.62912,0,13.015,91,1
0.00012119,0.97089,1.422,0.1016,0.055,0.38591,0,13.444,91,1
2.6592e-05,0.93014,1.995,0.1275,0.11,0.95988,0,14.697,92,2
1.9595e-06,0.93014,2.171,0.143,0.125,1.1418,1,17.525,92,2
5.8325e-05,0.93014,2.497,0.1595,0.13,0.73572,0,14.351,92,2
0.00070489,0.93014,4.398,0.1615,0.245,1.4297,1,12.534,92,2
2.3937e-05,0.93014,2.979,0.176,0.17,1.3944,0,16.915,92,2
0.00012893,0.93014,2.494,0.129,0.141,1.167,1,12.255,92,2
2.322e-06,0.93014,1.598,0.1175,0.085,0.8841,1,16.686,92,2
0.0002137,0.93014,1.689,0.1125,0.07,0.51288,0,12.121,93,2
0.001144,0.93014,2.148,0.1505,0.09,0.63314,0,10.326,93,2
0.0019076,0.93014,2.597,0.1615,0.13,1.2883,0,10.132,93,2
0.00023632,0.93014,3.724,0.211,0.173,1.5409,0,13.681,93,2
2.8087e-05,0.93014,3.199,0.153,0.16,1.263,1,14.678,93,2
1.2351e-05,0.93014,2.148,0.1745,0.11,0.80292,0,16.06,93,2
0.00022994,0.93014,0.799,0.073,0.03,0.33603,1,9.8462,93,2
0.00017473,0.93014,1.91,0.127,0.085,0.54825,0,10.654,94,2
5.9682e-06,0.93014,1.242,0.0865,0.044,0.6416,0,14.894,94,2
1.5168e-06,0.93014,1.248,0.098,0.051,0.42091,0,17.204,94,2
5.9357e-06,0.93014,1.248,0.1205,0.051,0.4669,0,11.947,94,2
4.8242e-05,0.93014,1.368,0.098,0.07,0.79317,0,9.8815,94,2
0.00076008,0.93014,1.596,0.1033,0.074,0.82853,0,10.337,95,2
2.7713e-05,0.93014,1.753,0.1228,0.074,0.49519,0,14.546,95,2
0.0002023,0.93014,1.998,0.143,0.096,0.55179,0,12.057,95,2
3.1385e-05,0.93014,1.951,0.1618,0.08,0.8489,0,12.643,95,2
1.1307e-05,0.93014,1.984,0.1606,0.12,1.162,1,11.144,95,2
7.3436e-06,0.93014,1.997,0.1387,0.098,0.52349,0,12.853,95,2
2.194e-06,0.93014,2.435,0.1473,0.125,1.1569,0,14.981,95,2
2.1211e-06,0.93014,2.435,0.1466,0.125,1.0811,0,14.668,95,2
0.00011746,0.93014,2.435,0.1408,0.103,1.1114,0,10.068,95,2
0.0026131,0.93014,1.995,0.1265,0.074,0.64021,0,8.9008,96,2
5.2354e-05,0.93014,1.364,0.096,0.066,0.71739,0,12.583,96,2
0.0061725,0.93014,1.686,0.1318,0.055,0.51642,0,7.8626,96,2
0.00019095,0.93014,2.172,0.1525,0.092,0.60131,0,11.786,96,2
0.0022436,0.93014,2.172,0.1475,0.086,0.61899,0,9.289,96,2
2.1283e-06,0.93014,1.998,0.1465,0.129,1.1266,0,15.7,96,2
2.4813e-06,0.93014,2.29,0.1585,0.136,1.0963,0,15.167,96,2
8.9363e-06,0.93014,1.686,0.1284,0.074,0.47397,0,13.318,97,2
6.7326e-07,0.93014,1.991,0.1531,0.083,0.65083,0,15.072,98,2
0.00016743,0.93014,1.998,0.141,0.089,0.60838,0,10.854,99,2
4.2425e-05,0.93014,1.461,0.0979,0.048,0.43153,0,12.549,100,2
0.00060596,0.93014,1.36,0.1051,0.065,0.72244,0,10.964,101,2
0.00092294,0.93014,1.997,0.1279,0.1,0.93967,0,11.198,101,2
4.2781e-05,0.93014,1.997,0.1498,0.093,0.55886,0,15.453,101,2
4.5071e-06,0.93014,1.587,0.1027,0.08,0.81337,0,18.859,101,2
0.00013891,0.93014,1.997,0.139,0.066,0.50581,0,13.362,101,2
2.1121e-05,0.93014,1.997,0.1505,0.1,0.54825,0,17.057,101,2
8.4376e-05,0.93014,1.461,0.098,0.048,0.40677,0,14.256,102,2
3.0906e-05,0.93014,1.998,0.181,0.12,1.3135,0,15.726,102,2
0.0023187,0.93014,1.998,0.1315,0.099,0.95988,0,10.774,102,2
3.2958e-05,0.93014,1.998,0.1245,0.099,1.0155,0,16.284,102,2
7.8976e-05,0.93014,1.461,0.118,0.048,0.44214,0,14.294,102,2
1.1254e-05,0.93014,1.995,0.144,0.085,0.55886,0,15.667,103,2
6.1362e-06,0.93014,1.598,0.121,0.081,0.95988,0,15.664,103,2
3.4976e-06,0.93014,1.298,0.092,0.064,0.69718,0,16.934,103,2
0.00016909,0.93014,1.968,0.134,0.103,0.53056,0,12.672,104,2
3.9717e-05,0.93014,2.393,0.143,0.125,1.1418,0,14.658,104,2
0.04681,0.93014,2.393,0.157,0.125,1.1771,0,7.0123,104,2
1.6319e-06,0.93014,1.781,0.138,0.132,1.1266,1,17.976,104,2
0.00037992,0.93014,1.896,0.1405,0.077,0.52703,0,10.343,104,2
6.0787e-06,0.93014,1.39,0.1029,0.074,0.79822,0,14.955,104,2
0.00020494,0.93014,1.896,0.1259,0.081,0.47751,0,11.17,104,2
4.8578e-06,0.93014,1.896,0.116,0.047,0.4669,0,15.195,104,2
2.5127e-05,0.93014,1.896,0.1315,0.066,0.61192,0,12.818,104,2
0.00013479,0.93014,1.598,0.1223,0.085,0.8841,0,12.512,104,2
1.0514e-05,0.93014,1.781,0.1467,0.11,1.1771,0,16.68,104,2
0.00015951,0.93014,1.39,0.1018,0.055,0.78811,0,12.187,104,2
5.7605e-06,0.93547,1.995,0.126,0.11,0.97406,0,17.449,105,3
0.0038164,0.93547,2.926,0.152,0.135,0.71678,0,10.167,105,3
5.0193e-05,0.93547,2.497,0.1685,0.13,0.85772,0,14.482,105,3
1.577e-06,0.93547,2.996,0.172,0.19,1.3024,1,19.296,105,3
6.9136e-05,0.93547,2.494,0.1765,0.141,1.5815,0,13.583,105,3
6.421e-06,0.93547,2.494,0.126,0.141,1.182,1,15.927,105,3
4.959e-05,0.93547,1.598,0.1075,0.085,0.90839,0,13.234,105,3
9.4917e-05,0.93547,1.699,0.1185,0.085,0.90839,0,12.853,106,3
1.7599e-05,0.93547,2.148,0.151,0.09,0.75705,0,15.437,106,3
1.0434e-05,0.93547,2.148,0.1735,0.11,0.79329,0,16.302,106,3
7.9685e-05,0.93547,2.987,0.211,0.14,1.0228,0,14.096,106,3
8.0966e-07,0.93547,1.796,0.1615,0.12,1.1711,1,18.343,106,3
0.00063839,0.93547,2.148,0.174,0.11,0.9141,0,10.893,106,3
4.8687e-06,0.93547,0.698,0.074,0.045,0.64573,1,13.63,106,3
6.5638e-06,0.93547,1.91,0.127,0.085,0.62416,0,14.542,107,3
8.6132e-07,0.93547,1.91,0.1535,0.11,0.64027,0,18.109,107,3
0.00017497,0.93547,1.242,0.0965,0.044,0.85367,0,10.736,107,3
1.1028e-05,0.93547,1.248,0.099,0.051,0.47114,0,14.387,107,3
3.8331e-06,0.93547,1.248,0.1205,0.051,0.53155,0,12.249,107,3
1.2318e-06,0.93547,1.248,0.1045,0.051,0.49128,0,13.836,107,3
5.0341e-05,0.93547,1.596,0.1029,0.074,0.85914,0,13.248,108,3
1.4209e-05,0.93547,1.999,0.1252,0.107,0.93028,0,15.262,108,3
7.7419e-05,0.93547,1.999,0.1395,0.107,1.2094,0,13.194,108,3
2.1991e-05,0.93547,1.796,0.1445,0.086,1.3571,0,12.809,108,3
1.5685e-06,0.93547,1.984,0.1606,0.12,1.2586,1,13.328,108,3
2.4603e-06,0.93547,1.997,0.1388,0.1,0.62014,0,14.434,108,3
7.3794e-07,0.93547,2.401,0.153,0.096,0.8094,0,16.65,108,3
7.1683e-05,0.93547,2.435,0.1504,0.125,1.2696,0,10.286,108,3
3.923e-05,0.93547,1.997,0.1409,0.1,0.61611,0,10.843,108,3
0.00032796,0.93547,1.686,0.127,0.074,0.55571,0,10.923,109,3
1.0585e-05,0.93547,1.248,0.1035,0.051,0.4792,0,14.205,109,3
0.00022017,0.93547,1.248,0.1318,0.051,0.54363,0,10.511,109,3
2.3518e-05,0.93547,1.91,0.151,0.088,0.64027,0,14.049,109,3
1.844e-05,0.93547,2.172,0.1475,0.086,0.7047,0,14.768,109,3
3.1873e-07,0.93547,1.998,0.146,0.129,1.2203,0,17.921,109,3
9.9838e-06,0.93547,2.29,0.153,0.136,1.3024,0,12.996,109,3
2.7549e-06,0.93547,1.59,0.1152,0.081,0.85914,0,14.402,110,3
1.6113e-06,0.93547,1.991,0.1612,0.083,0.75302,0,13.876,111,3
7.2952e-07,0.93547,1.999,0.138,0.108,1.1218,0,18.197,112,3
1.6392e-05,0.93547,1.386,0.097,0.065,0.84272,0,13.218,113,3
0.0029668,0.93547,1.36,0.1051,0.065,0.78253,0,9.6412,114,3
8.748e-05,0.93547,1.587,0.1274,0.08,0.985,0,13.422,114,3
0.00011011,0.93547,1.997,0.1394,0.103,1.0397,0,13.755,114,3
0.00034646,0.93547,0.998,0.0835,0.05,0.59647,0,11.395,114,3
6.1981e-05,0.93547,1.398,0.1035,0.05,0.47114,0,14.048,114,3
0.00022477,0.93547,1.56,0.1244,0.08,0.50739,0,12.924,114,3
6.6376e-05,0.93547,2.23,0.148,0.116,1.1711,0,14.703,114,3
5.16e-06,0.93547,1.39,0.0975,0.055,0.90839,0,15.344,115,3
0.0017733,0.93547,1.461,0.0975,0.06,0.44296,0,10.451,115,3
0.0022294,0.93547,1.998,0.181,0.125,1.4228,0,10.442,115,3
2.7085e-05,0.93547,1.87,0.1385,0.088,0.62014,0,16.233,115,3
0.0023248,0.93547,1.998,0.1275,0.099,1.0452,0,10.538,115,3
1.4119e-05,0.93547,1.598,0.117,0.082,0.89197,0,16.404,115,3
0.0015588,0.93547,1.995,0.144,0.085,0.63625,0,9.4048,116,3
0.00011445,0.93547,1.995,0.129,0.081,0.61208,0,12.306,116,3
1.2209e-05,0.93547,1.298,0.0925,0.064,0.82084,0,14.543,116,3
0.0010628,0.93547,1.968,0.136,0.103,0.62819,0,10.624,117,3
4.9301e-05,0.93547,2.496,0.1595,0.12,0.749,0,14.814,117,3
0.044379,0.93547,2.698,0.1695,0.132,0.77316,0,7.5296,117,3
0.00038917,0.93547,1.781,0.132,0.132,1.2094,0,11.575,117,3
2.0604e-05,0.93547,1.984,0.1375,0.11,1.0944,0,13.624,117,3
8.8364e-07,0.93547,1.422,0.1131,0.055,0.49128,0,18.004,117,3
2.4297e-06,0.93547,1.984,0.126,0.11,1.078,0,17.257,117,3
1.0096e-06,0.93547,1.39,0.1095,0.055,0.85367,0,16.858,117,3
0.00016968,0.93547,1.896,0.135,0.077,0.63222,0,10.573,117,3
2.8368e-05,0.93547,1.896,0.1301,0.077,0.62014,0,15.36,117,3
0.00050429,0.93547,1.896,0.1496,0.096,0.77316,0,11.43,117,3
4.1886e-05,0.93547,1.422,0.117,0.055,0.52349,0,14.103,117,3
0.00012416,0.94528,1.995,0.1275,0.11,1.0751,0,12.663,118,4
3.6759e-05,0.94528,2.494,0.1455,0.141,1.2958,1,13.328,118,4
0.0001988,0.94528,2.497,0.1685,0.12,0.89363,0,13.188,118,4
8.906e-06,0.94528,4.799,0.164,0.27,1.5108,1,19.399,118,4
0.0003516,0.94528,2.497,0.1755,0.16,1.375,0,12.355,118,4
0.00019244,0.94528,2.996,0.132,0.195,1.2052,1,12.389,118,4
1.7098e-05,0.94528,1.598,0.119,0.085,1.0694,1,13.363,118,4
5.2563e-06,0.94528,1.699,0.1185,0.085,0.93929,0,17.098,119,4
0.0005508,0.94528,2.148,0.149,0.09,0.76777,0,11.563,119,4
0.00052098,0.94528,2.685,0.178,0.13,0.80972,0,12.064,119,4
0.00023871,0.94528,3.498,0.206,0.2,1.5561,0,14.051,119,4
6.6062e-06,0.94528,1.796,0.1615,0.12,1.2109,1,15.332,119,4
0.0005031,0.94528,2.148,0.174,0.08,0.99432,0,11.203,119,4
2.0284e-06,0.94528,0.799,0.073,0.03,0.42374,1,15.335,119,4
5.717e-05,0.94528,1.91,0.129,0.088,0.6419,0,11.837,120,4
1.5206e-06,0.94528,1.91,0.1585,0.11,0.67966,0,16.803,120,4
4.1824e-05,0.94528,1.248,0.106,0.051,0.59156,0,12.403,120,4
8.9735e-06,0.94528,1.368,0.104,0.057,0.79217,0,14.535,120,4
5.3169e-06,0.94528,1.91,0.1275,0.074,0.61253,0,13.215,120,4
1.1579e-05,0.94528,1.368,0.0995,0.07,0.86007,0,11.616,120,4
8.4097e-05,0.94528,1.399,0.107,0.05,0.49926,0,12.741,121,4
9.3865e-05,0.94528,1.753,0.1351,0.085,0.58736,0,13.133,121,4
0.017833,0.94528,1.998,0.143,0.085,0.66708,0,7.8406,121,4
0.00078771,0.94528,1.951,0.1618,0.082,0.86006,0,9.7049,121,4
1.5081e-06,0.94528,1.997,0.1346,0.1,0.63351,0,14.968,121,4
7.6353e-06,0.94528,2.401,0.1684,0.132,0.80972,1,12.024,121,4
1.2443e-05,0.94528,1.997,0.1388,0.1,0.6461,0,12.241,121,4
3.0966e-06,0.94528,2.401,0.152,0.12,0.83489,0,14.882,121,4
1.4776e-06,0.94528,2.521,0.1555,0.147,1.3806,0,15.967,121,4
1.2395e-05,0.94528,2.435,0.1408,0.103,1.2448,0,12.394,121,4
0.00088895,0.94528,1.796,0.1235,0.092,1.1147,0,9.9161,122,4
3.7269e-05,0.94528,1.364,0.096,0.066,0.80349,0,13.259,122,4
6.9966e-06,0.94528,1.598,0.13,0.077,0.911,0,15.837,122,4
0.00048249,0.94528,1.91,0.1428,0.11,0.65868,0,10.728,122,4
5.3294e-06,0.94528,1.91,0.1568,0.088,0.81392,0,16.67,122,4
1.7438e-05,0.94528,1.998,0.15,0.129,1.3014,0,12.639,122,4
1.4161e-06,0.94528,1.91,0.1615,0.11,0.85587,0,15.541,122,4
1.0463e-05,0.94528,1.686,0.1257,0.074,0.56219,0,13.048,123,4
9.2805e-06,0.94528,1.991,0.1685,0.103,0.78455,0,12.033,124,4
0.00020729,0.94528,1.998,0.152,0.089,0.70064,0,10.417,125,4
0.00068108,0.94528,1.386,0.0985,0.065,0.87139,0,9.6354,126,4
0.00036377,0.94528,1.587,0.1097,0.08,0.87705,0,12.129,127,4
0.00015382,0.94528,1.997,0.1288,0.103,1.0298,0,13.593,127,4
2.5924e-05,0.94528,1.997,0.1554,0.1,0.79294,0,16.312,127,4
0.0001376,0.94528,0.998,0.0825,0.05,0.61676,0,12.627,127,4
4.0549e-05,0.94528,1.36,0.1038,0.065,0.87705,0,14.406,127,4
0.00020802,0.94528,1.587,0.1225,0.08,0.93929,0,12.783,127,4
3.9588e-06,0.94528,1.587,0.1394,0.08,1.0977,0,18.531,127,4
0.00018322,0.94528,2.23,0.1516,0.12,1.2675,0,13.795,127,4
0.00025431,0.94528,1.598,0.098,0.064,0.99021,0,11.079,128,4
0.00045054,0.94528,1.461,0.0995,0.05,0.48247,0,11.962,128,4
0.00011625,0.94528,2.188,0.182,0.11,0.88524,0,14.729,128,4
5.82e-05,0.94528,1.998,0.132,0.125,1.1204,0,15.316,128,4
0.01931,0.94528,1.461,0.1365,0.078,0.57897,0,8.1521,128,4
0.0068547,0.94528,1.39,0.116,0.072,0.90534,0,9.2093,128,4
8.7005e-06,0.94528,1.998,0.148,0.11,1.2052,0,15.869,129,4
6.1063e-05,0.94528,1.598,0.121,0.081,1.0751,0,12.543,129,4
2.5051e-06,0.94528,1.298,0.0935,0.064,0.84876,0,17.238,129,4
1.0173e-05,0.94528,1.968,0.138,0.103,0.62932,0,17.09,130,4
8.5819e-05,0.94528,1.968,0.151,0.125,0.6461,0,13.493,130,4
0.00018112,0.94528,2.698,0.1725,0.132,0.8265,0,13.451,130,4
4.8665e-05,0.94528,1.781,0.134,0.14,1.1147,1,12.858,130,4
3.2411e-06,0.94528,1.984,0.1415,0.11,1.2335,0,16.294,130,4
0.00081235,0.94528,1.422,0.1106,0.059,0.52023,0,9.5152,130,4
9.1321e-06,0.94528,1.896,0.1315,0.11,0.61253,0,15.298,130,4
1.7256e-05,0.94528,1.39,0.1065,0.074,0.911,0,12.596,130,4
5.7291e-05,0.94528,1.896,0.135,0.077,0.65868,0,11.949,130,4
0.00017477,0.94528,1.896,0.1301,0.077,0.6419,0,12.692,130,4
0.00014955,0.94528,1.984,0.1547,0.11,1.2109,0,12.777,130,4
0.00086384,0.94528,1.39,0.1034,0.074,0.911,0,10.308,130,4
0.00029858,0.9584,1.995,0.13,0.125,0.87487,0,12.08,131,5
5.9016e-06,0.9584,2.996,0.154,0.2,1.0073,0,19.756,131,5
0.0001042,0.9584,2.497,0.1685,0.13,0.89691,0,14.011,131,5
1.3234e-05,0.9584,2.996,0.172,0.19,1.3699,1,15.698,131,5
0.00023326,0.9584,2.497,0.1755,0.16,1.3986,0,12.981,131,5
1.1178e-05,0.9584,2.497,0.132,0.16,1.2432,1,15.335,131,5
5.9766e-05,0.9584,1.598,0.113,0.12,0.94394,0,13.64,131,5
5.1941e-06,0.9584,1.699,0.1204,0.085,0.95545,0,17.387,132,5
4.2527e-05,0.9584,1.796,0.1425,0.115,1.0648,0,14.542,132,5
0.00011233,0.9584,1.796,0.167,0.135,1.2605,0,13.331,132,5
0.00014672,0.9584,3.498,0.206,0.2,1.6059,0,14.594,132,5
6.2287e-05,0.9584,1.796,0.1615,0.12,1.2317,1,12.318,132,5
7.6419e-05,0.9584,2.148,0.1765,0.11,0.95586,0,13.516,132,5
7.841e-07,0.9584,0.698,0.074,0.045,0.6504,1,16.798,132,5
4.0835e-05,0.9584,1.91,0.131,0.088,0.64426,0,12.317,133,5
6.9266e-06,0.9584,1.91,0.159,0.11,0.80006,0,14.81,133,5
7.5024e-05,0.9584,1.248,0.0935,0.055,0.47582,0,12.073,133,5
8.1699e-05,0.9584,1.248,0.1105,0.055,0.50109,0,12.058,133,5
4.8033e-06,0.9584,1.368,0.1155,0.07,0.90365,0,12.487,133,5
3.5092e-06,0.9584,1.368,0.098,0.07,0.89214,0,13.308,133,5
4.9069e-05,0.9584,1.388,0.1026,0.059,0.84609,0,13.491,134,5
5.9752e-05,0.9584,1.753,0.1341,0.085,0.58531,0,13.753,134,5
0.0003223,0.9584,1.753,0.1471,0.092,0.64847,0,11.667,134,5
0.00028504,0.9584,1.951,0.1618,0.08,1.0106,0,10.735,134,5
0.0018564,0.9584,1.997,0.1348,0.1,0.63584,0,7.6944,134,5
2.6868e-06,0.9584,2.435,0.1646,0.125,1.3181,1,13.468,134,5
1.4178e-05,0.9584,1.999,0.1294,0.107,1.0188,0,12.462,134,5
1.1698e-05,0.9584,2.401,0.152,0.12,0.83796,0,13.053,134,5
2.1934e-06,0.9584,2.401,0.156,0.12,0.85901,0,14.854,134,5
1.0028e-05,0.9584,1.997,0.1398,0.1,0.64426,0,12.859,134,5
5.5783e-05,0.9584,1.686,0.135,0.092,0.62741,0,13.09,135,5
2.2148e-05,0.9584,1.248,0.116,0.055,0.52214,0,13.544,135,5
0.00012492,0.9584,1.598,0.13,0.077,0.92667,0,12.125,135,5
9.0675e-05,0.9584,1.91,0.1473,0.11,0.78321,0,13.007,135,5
3.5167e-05,0.9584,1.91,0.1568,0.088,0.8169,0,13.793,135,5
1.6961e-05,0.9584,1.91,0.156,0.11,0.8169,0,12.616,135,5
5.1721e-06,0.9584,1.985,0.1545,0.11,1.2548,0,13.93,135,5
0.00064296,0.9584,1.799,0.1191,0.103,0.92092,0,8.982,136,5
0.00021111,0.9584,1.582,0.1292,0.085,0.52635,0,8.7165,137,5
0.00025459,0.9584,1.991,0.1612,0.1,0.88428,0,8.7154,137,5
0.0021732,0.9584,1.999,0.138,0.108,1.1799,0,8.1123,138,5
0.00012968,0.9584,1.386,0.0985,0.065,0.88638,0,11.47,139,5
0.001528,0.9584,1.587,0.1104,0.08,0.85185,0,10.345,140,5
6.3692e-06,0.9584,1.56,0.128,0.08,0.52635,0,17.919,140,5
2.1343e-05,0.9584,1.997,0.1498,0.1,0.66531,0,16.224,140,5
0.0061119,0.9584,0.998,0.084,0.05,0.62738,0,8.715,140,5
0.0027616,0.9584,1.997,0.107,0.066,0.57267,0,10.638,140,5
0.00024683,0.9584,1.598,0.12,0.088,0.83458,0,12.672,140,5
0.0027667,0.9584,1.587,0.1394,0.08,1.1166,0,10.02,140,5
8.6131e-05,0.9584,1.598,0.1314,0.11,0.96121,0,13.907,140,5
7.9639e-05,0.9584,2.23,0.148,0.12,1.2317,0,14.581,140,5
0.00020128,0.9584,1.598,0.1195,0.064,1.0878,0,11.501,141,5
8.048e-05,0.9584,1.149,0.11,0.074,0.80005,0,14.24,141,5
0.0061435,0.9584,1.995,0.1825,0.11,0.84217,0,9.7647,141,5
0.0070726,0.9584,1.87,0.1385,0.088,0.64005,0,9.8996,141,5
3.8327e-05,0.9584,1.87,0.127,0.096,0.62741,0,16.164,141,5
0.0017643,0.9584,1.598,0.117,0.082,0.93819,0,10.741,141,5
1.4503e-05,0.9584,1.598,0.126,0.091,0.95545,0,14.72,142,5
7.0996e-05,0.9584,2.231,0.145,0.11,0.65689,0,13.474,142,5
0.00043044,0.9584,1.995,0.1305,0.085,0.63584,0,11.396,142,5
3.7203e-05,0.9584,1.298,0.1025,0.064,0.78278,0,13.334,142,5
0.00046975,0.9584,1.896,0.132,0.077,0.63584,0,11.404,143,5
0.00026324,0.9584,1.968,0.158,0.125,0.75374,0,12.06,143,5
2.2707e-05,0.9584,2.698,0.1725,0.132,0.83796,0,16.091,143,5
0.0010256,0.9584,1.984,0.1295,0.147,1.0706,1,9.9839,143,5
0.0015095,0.9584,1.968,0.1465,0.103,0.68215,0,9.4151,143,5
4.4764e-05,0.9584,1.422,0.1131,0.051,0.53478,0,12.384,143,5
3.0312e-05,0.9584,1.798,0.132,0.118,1.013,0,13.172,143,5
3.7045e-05,0.9584,1.39,0.1065,0.074,0.90941,0,11.908,143,5
1.7675e-05,0.9584,1.896,0.135,0.077,0.6611,0,13.297,143,5
1.4957e-05,0.9584,1.39,0.1284,0.103,0.97272,0,15.554,143,5
2.3288e-05,0.9584,1.968,0.1554,0.103,0.73269,0,15.728,143,5
0.00091762,0.9584,1.422,0.1089,0.059,0.5053,0,10.538,143,5
0.00020283,0.96431,1.995,0.138,0.13,0.68086,0,12.848,144,6
3.6984e-05,0.96431,1.995,0.153,0.13,0.7376,1,13.55,144,6
0.0033515,0.96431,2.993,0.168,0.145,0.86526,0,10.67,144,6
5.1618e-05,0.96431,2.993,0.165,0.21,0.86526,1,14.614,144,6
5.65e-05,0.96431,2.497,0.173,0.16,1.3323,0,15.429,144,6
0.00060032,0.96431,2.996,0.132,0.195,1.2669,1,11.39,144,6
2.1951e-06,0.96431,1.598,0.113,0.12,0.88621,0,19.619,144,6
0.00047817,0.96431,2.034,0.1165,0.1,1.023,0,11.715,145,6
1.9749e-05,0.96431,2.148,0.153,0.12,0.81798,0,16.188,145,6
0.00055033,0.96431,2.987,0.1665,0.14,0.94092,0,12.52,145,6
0.00010662,0.96431,3.498,0.206,0.2,1.6594,0,15.073,145,6
8.8074e-07,0.96431,1.796,0.16,0.135,1.2193,1,19.049,145,6
0.00081197,0.96431,2.148,0.174,0.11,1.0733,0,10.992,145,6
3.1888e-06,0.96431,1,0.077,0.062,0.68993,1,15.583,145,6
5.691e-05,0.96431,1.91,0.131,0.088,0.72342,0,12.424,146,6
1.6264e-05,0.96431,2.198,0.1445,0.136,1.2966,0,14.084,146,6
5.8757e-05,0.96431,1.248,0.109,0.051,0.66668,0,12.62,146,6
5.6943e-05,0.96431,1.368,0.104,0.057,0.82673,0,12.433,146,6
4.3384e-05,0.96431,1.368,0.116,0.07,0.91,0,10.449,146,6
1.1088e-05,0.96431,1.248,0.107,0.055,0.53902,0,11.892,146,6
0.00033048,0.96431,1.399,0.1063,0.05,0.56266,0,11.216,147,6
