.1333333,0,1
0,1.66285,3
0,2.172129,2
0,2.614133,3
0,1.35898,2
0,.9774584,3
0,1.393826,2
0,1.33028,2
0,.7342584,2
0,1.199015,3
0,1.814019,3
0,1.254443,3
0,2.494276,2
0,1.179112,3
0,1.040812,2
0,1.881665,3
0,.9607496,3
0,1.003555,2
0,1.056373,3
0,1.498769,2
0,1.003555,2
0,1.247138,2
0,1.070549,3
0,1.443259,2
0,1.534807,2
0,3.325701,2
0,1.371423,2
0,1.441124,3
0,1.881665,2
0,3.746923,3
0,1.039281,2
0,.6343996,2
0,.8326498,3
0,1.131147,2
0,1.45016,2
0,2.270863,3
0,.9977102,2
0,.8362958,2
0,1.84631,2
0,1.368484,2
0,.7285683,3
0,3.679701,2
0,1.288226,2
0,3.117844,3
0,2.267524,3
0,1.369406,2
0,1.157948,3
0,1.33224,2
0,.8286631,3
0,2.771417,2
0,1.306955,2
0,1.248974,2
1.366667,0,1
0,.632084,3
0,1.18775,2
0,2.081625,2
0,1.003555,3
0,.9070094,3
0,1.039281,2
0,1.289031,2
0,1.115061,2
1.066667,0,1
.3333333,0,1
0,.5938751,3
0,1.544075,2
0,.6928543,3
0,1.003555,3
0,.7482827,3
0,1.568054,3
0,1.088411,3
0,.9795876,3
0,.9958598,3
0,.6661196,2
0,.6272217,3
0,1.486874,2
0,.9977102,3
0,1.062957,2
0,1.075237,3
0,1.605824,3
0,.8314254,3
0,1.740192,2
0,.7223818,3
0,1.498769,3
0,.7677134,2
0,1.498769,2
0,.696077,3
0,1.219423,2
0,1.039281,3
0,.9693426,2
0,.9408325,2
0,2.100464,2
0,1.505332,3
0,1.558922,3
0,.6272217,3
0,1.197252,3
0,.6224124,3
0,1.362518,2
0,.6612567,2
2.333333,0,1
0,1.66285,3
0,.5376188,3
0,1.045369,3
0,.6857114,3
0,1.353055,2
0,.9977102,3
0,.6482913,2
0,.6251378,2
0,3.584124,2
0,1.248974,3
0,.7031078,2
0,1.496565,2
0,1.807302,2
0,.9977102,3
0,2.090739,2
0,1.514381,2
0,1.338073,2
0,1.612856,3
0,1.101735,2
0,1.672591,2
0,1.694028,2
0,1.832529,3
0,1.00022,3
0,1.66285,3
0,1.558922,3
0,.8340666,2
0,1.175505,2
0,1.692159,3
0,.8163086,3
0,1.625322,2
0,1.998359,2
0,1.487095,2
0,.9977102,2
0,1.248974,3
0,1.561218,2
0,2.316113,2
0,.5039304,2
0,.7956302,2
0,1.164841,2
0,1.108567,3
0,.7840272,2
0,1.080485,2
0,.8726561,2
0,1.248974,2
0,1.467221,2
0,1.629097,3
0,1.385709,3
0,.9123225,3
0,2.333848,2
0,1.003555,3
0,.9724365,2
0,.5226849,3
0,3.136109,3
0,1.248974,3
0,1.14321,2
0,1.509177,2
0,.9977102,2
0,.8742821,2
1.866667,0,1
0,2.508887,3
0,1.115061,3
0,1.576778,2
0,.7493847,3
0,3.500772,2
0,2.323673,2
0,2.497949,2
0,.5800642,3
0,1.998359,2
0,1.458655,2
0,2.780222,2
0,2.222713,2
0,3.429629,2
.5333334,0,1
0,1.070549,3
0,1.596564,3
0,.8427787,2
0,1.66285,3
0,1.165709,2
0,1.452296,2
0,1.792062,2
0,.5325083,2
0,.4751001,3
0,1.063451,2
0,.8613618,2
0,1.781626,2
0,1.051768,3
0,1.244825,3
0,1.040812,3
0,.8646745,3
0,.8921245,3
0,1.362518,3
0,1.351066,2
0,.6466639,2
0,1.338073,2
0,1.561218,3
0,.9292175,2
0,.6251378,3
2.3,0,1
0,.6284028,2
0,1.49379,2
0,.8028437,3
1.466667,0,1
0,.4189351,2
0,.9991795,3
0,.8924064,2
0,.7956302,3
0,1.760665,2
0,3.568499,2
0,1.122424,3
0,1.336219,3
0,2.248154,3
0,1.60452,2
0,1.34505,2
0,1.558922,2
0,1.404977,3
0,.7317585,2
0,.9991795,2
0,1.020386,3
0,1.847612,3
0,1.196845,2
0,.8286631,3
0,.8593542,2
0,1.505332,2
0,1.247138,2
0,1.199015,3
0,1.46277,2
0,.9810125,3
0,1.353055,2
0,1.204266,2
0,1.66285,3
0,3.136109,2
0,1.620291,3
0,1.075237,3
.6,0,1
0,.6587995,3
0,1.110199,2
0,.5051462,3
0,1.334507,2
0,1.034662,2
0,.5001104,3
0,1.228843,2
0,.8800972,2
0,1.045369,2
0,.3563252,3
0,.9781471,2
0,.9991795,2
0,.9795876,2
0,1.66285,2
0,1.554279,3
0,1.175505,3
0,.9238058,3
0,1.963476,3
0,.8326498,3
0,1.247138,2
0,1.254443,3
0,.6214972,3
0,2.213022,2
0,2.323673,2
0,1.016115,3
0,1.792062,2
0,1.108567,2
0,1.110199,2
0,1.77632,2
0,2.090739,3
0,1.398851,2
0,.6244872,3
0,1.17295,3
0,1.158057,3
0,1.254443,3
0,.9238058,3
0,1.520537,2
0,1.124077,3
0,1.226567,2
0,1.665299,2
0,.7149139,3
0,1.199015,2
0,1.094712,2
0,1.115061,2
0,1.194708,2
0,.9977102,3
0,2.230121,2
