0,1.795269,3
0,8.866433,2
0,3.847006,2
0,3.782889,2
0,4.325745,2
0,1.763211,2
0,2.821138,3
0,4.701897,3
0,4.030197,2
0,4.231707,2
2,0,1
0,3.847006,2
0,3.526422,3
0,6.411677,2
0,2.742773,2
0,1.410569,2
0,2.686798,2
0,2.821138,3
0,3.526422,2
0,5.642275,2
0,2.144065,3
0,3.056233,2
0,2.382294,2
1,0,1
0,4.725406,2
0,1.410569,3
0,1.128455,3
0,1.692683,3
0,4.408028,2
0,2.468496,3
0,3.205838,2
0,4.340212,2
0,2.873381,2
0,1.880759,3
0,2.350948,3
0,2.821138,2
0,6.582655,2
0,3.385365,2
0,2.86032,2
0,7.93445,2
0,2.350948,2
0,2.871515,2
0,3.918247,2
0,5.449925,2
0,2.006142,2
0,3.205838,2
0,1.316531,3
0,2.885255,2
0,.9403793,3
0,1.579837,3
0,2.015098,3
0,2.564671,2
0,5.289634,2
0,3.205838,2
0,2.115853,3
0,4.936991,2
0,4.062438,2
0,4.231707,2
0,2.350948,3
0,3.554634,2
0,2.997459,2
0,3.808536,2
0,4.11416,2
0,3.949593,2
0,3.385365,3
0,2.115853,3
0,4.179463,3
0,2.350948,2
0,1.763211,3
0,4.488174,3
0,3.526422,2
0,1.880759,2
0,5.877371,2
0,4.584349,3
0,5.642275,2
0,2.925624,2
0,1.763211,3
0,7.052844,2
0,3.526422,2
0,6.34756,2
0,3.255159,2
0,4.936991,2
0,4.59255,2
0,3.492837,2
0,4.388437,2
0,4.388437,2
0,1.128455,3
0,3.526422,2
0,1.763211,2
0,6.045295,2
2,0,1
0,4.701897,2
0,8.463413,2
0,5.373596,2
0,1.410569,3
5,0,1
0,5.642275,2
0,6.465107,2
5,0,1
0,2.821138,3
0,2.612164,2
0,2.821138,2
0,2.115853,3
0,1.692683,3
0,12.29727,2
0,3.879065,2
0,8.732094,2
0,7.209574,2
0,5.449925,2
0,2.821138,3
0,3.385365,3
0,2.382294,3
0,4.513821,2
0,2.350948,2
0,6.716995,2
0,1.627579,2
0,2.7271,2
0,1.795269,2
0,1.828515,2
0,5.877371,2
0,5.770509,2
0,4.936991,2
0,4.936991,3
0,2.938685,2
0,1.343399,3
0,3.17378,2
0,3.949593,2
0,3.918247,2
0,1.253839,3
0,4.701897,2
0,3.526422,2
0,3.590539,2
0,2.821138,3
0,2.397967,2
0,2.821138,3
0,1.974796,3
0,2.518873,3
0,2.115853,3
2,0,1
0,5.015356,2
0,4.020122,2
0,3.949593,2
0,2.468496,2
0,2.821138,2
0,4.533971,3
0,7.052844,2
1,0,1
0,3.244308,3
0,10.57927,2
0,2.938685,2
0,2.938685,3
0,3.27252,2
0,2.821138,2
2,0,1
0,1.763211,3
0,2.564671,3
0,2.977868,2
0,1.880759,2
0,2.742773,3
0,1.923503,3
0,4.11416,2
0,2.564671,2
0,4.11416,2
0,3.022648,2
0,5.289634,2
0,1.880759,2
0,3.526422,3
0,5.877371,2
0,2.938685,2
0,2.418118,3
0,3.526422,2
0,1.469343,3
0,2.821138,2
0,4.701897,2
0,1.923503,2
0,3.847006,2
0,7.758129,2
0,4.030197,2
0,1.679249,2
0,3.918247,3
0,4.795935,2
0,4.310071,2
0,3.526422,3
0,.8463414,3
0,1.057927,3
0,4.231707,2
0,8.463413,2
0,4.86403,2
0,1.959123,3
0,2.821138,3
0,1.791198,3
0,10.81436,2
0,4.09065,2
0,2.30297,2
0,6.269195,2
0,9.168697,2
0,2.129161,2
0,4.584349,2
0,1.880759,3
0,3.797686,3
0,2.350948,2
0,2.539024,3
0,1.410569,3
0,4.231707,2
0,2.901742,3
0,7.95048,2
0,1.128455,3
0,2.821138,3
0,2.436437,3
0,4.310071,2
0,7.052844,2
0,4.16759,2
0,3.526422,2
0,5.289634,2
0,8.866433,2
0,1.763211,3
0,2.350948,2
0,4.701897,2
0,4.701897,2
0,2.680081,3
0,3.573441,2
0,4.488174,2
0,4.701897,2
0,1.410569,3
0,5.193458,2
0,8.060393,2
0,3.847006,2
0,2.821138,2
0,1.763211,3
0,2.612164,2
0,7.052844,2
0,3.17378,2
0,6.896114,2
0,4.16759,2
0,2.507678,3
0,6.582655,3
0,.9403793,3
0,5.759823,3
0,1.740702,2
0,2.350948,3
0,3.879065,3
0,3.022648,2
0,2.115853,3
0,2.05708,2
0,1.175474,3
0,1.410569,3
0,2.938685,2
0,4.184688,2
0,10.57927,2
0,3.879065,2
0,2.518873,2
0,1.269512,3
0,2.015098,3
0,3.385365,3
0,2.194218,3
0,3.573441,2
0,3.836747,2
0,3.244308,2
0,3.197289,2
0,.9812654,3
0,3.134598,2
0,3.526422,3
0,.7836494,3
0,2.25691,3
0,2.992116,3
0,12.27195,2
0,2.05708,3
0,1.253839,2
0,3.526422,2
0,1.531475,2
2,0,1
0,2.015098,2
0,2.397967,3
0,3.590539,2
0,5.877371,2
0,5.877371,2
0,9.168697,2
0,2.031219,3
0,3.17378,2
0,.8396243,3
0,3.949593,2
0,4.039357,2
0,4.231707,3
0,5.360162,2
0,2.115853,3
0,2.885255,3
0,3.667479,2
0,5.172086,2
0,2.350948,2
0,.9168698,3
0,1.410569,3
0,10.57927,2
0,8.463413,2
0,3.699853,2
0,1.627579,3
0,4.11416,2
0,2.350948,2
0,3.134598,2
0,2.468496,2
0,1.880759,2
0,1.567299,2
0,11.75474,2
0,10.57927,2
0,.8396243,3
0,3.761517,2
0,4.408028,2
0,1.763211,2
0,1.538802,3
0,1.462812,3
0,3.526422,2
0,4.11416,3
0,3.761517,2
0,2.350948,3
0,2.507678,2
0,10.07549,2
0,3.385365,2
0,4.231707,2
0,3.65703,2
