0,2.117846,2
0,1.216089,2
0,1.489264,2
.2380952,0,1
0,1.986278,2
0,1.62928,2
0,3.079023,2
0,6.080444,2
0,3.812515,2
0,2.85124,2
0,1.824133,2
0,2.199528,2
0,3.780051,3
0,1.963081,2
0,1.963282,2
0,4.053629,2
0,1.963081,2
0,2.443669,2
.2380952,0,1
0,2.13843,2
0,4.072782,3
0,1.97648,2
0,1.873479,2
0,3.258225,2
0,2.310569,2
0,1.629113,2
0,1.309108,2
.4761905,0,1
0,1.963081,2
0,1.945742,2
0,2.280758,2
2.857143,0,1
0,2.673038,2
0,1.83294,2
0,1.963081,2
0,3.25856,2
0,1.680195,2
0,2.688312,2
0,3.665504,2
0,4.581879,2
0,2.0366,2
0,2.13843,2
0,4.887338,2
0,3.25856,2
0,3.242903,2
0,2.432178,2
0,4.053629,2
.7142857,0,1
0,3.242903,2
0,3.080758,2
0,2.362456,2
0,3.258225,2
0,2.443669,2
0,2.443669,2
0,2.85124,2
0,2.432178,2
0,2.443669,2
.4761905,0,1
0,1.83294,3
0,3.258225,2
0,1.954935,2
0,2.454103,2
0,2.074813,2
0,3.258225,2
0,2.026815,2
0,2.443669,2
0,1.629113,2
0,2.280992,2
0,1.945742,2
0,5.345526,2
0,1.792208,2
2.380952,0,1
0,2.199302,2
0,1.52745,2
0,1.995663,2
0,1.840577,2
0,2.036391,2
0,1.745478,2
0,2.0366,2
0,1.954935,2
0,1.710744,3
0,7.63725,3
0,3.258225,2
0,3.648266,2
0,4.429605,2
0,1.963282,2
2.857143,0,1
0,1.873672,2
0,3.242903,2
0,1.954935,2
0,2.208466,2
.4761905,0,1
0,2.0366,2
0,1.397617,2
0,1.745657,2
0,3.074767,2
0,1.716777,2
0,5.956443,2
0,2.0366,2
0,1.954935,2
0,2.026815,2
11.42857,0,1
1.904762,0,1
0,2.635605,2
0,1.547657,2
0,2.382577,3
0,1.629113,2
0,1.954935,2
0,3.665504,2
0,3.25856,2
0,2.082886,2
1.904762,0,1
0,5.701894,2
0,1.847261,2
0,2.036391,2
0,1.632983,2
0,2.65749,2
0,2.932403,2
0,1.995868,2
0,1.466352,2
0,3.054586,2
0,2.117846,2
0,1.953849,2
0,2.566116,2
0,2.443669,2
0,2.443669,2
0,3.755105,2
0,2.769776,2
0,2.091673,2
0,2.44392,2
0,2.837541,2
0,1.953849,2
0,2.443669,2
0,1.954935,2
0,1.824133,2
0,8.064108,2
12.14286,0,1
0,2.077119,2
0,3.894998,2
0,2.036391,2
0,2.432178,2
0,3.078294,2
0,1.656192,2
0,3.421137,2
0,2.850947,2
0,2.291175,2
0,2.100517,2
0,3.095314,2
.952381,0,1
0,1.409809,2
0,3.25856,2
0,1.873672,2
0,3.080758,2
0,2.351105,2
0,4.833631,2
0,1.629113,2
0,2.850947,2
0,2.13821,2
0,2.280992,2
0,3.095314,2
0,3.66588,2
0,4.140491,2
0,2.270032,2
0,2.382822,3
0,1.14547,2
0,3.242903,2
0,3.66588,2
0,1.83294,2
0,3.25856,2
0,1.216089,2
0,1.963081,2
0,2.918613,2
0,2.158574,2
0,5.675081,2
0,1.582112,2
0,1.520111,2
0,2.520034,2
0,2.594323,2
0,4.864355,2
0,1.989845,2
0,1.963081,2
0,2.459545,2
